GEO_ID,NAME,DATA
Geography,Geographic Area Name,Median Income
25013801300,"Census Tract 8013, Hampden County, Massachusetts",45724
25013801401,"Census Tract 8014.01, Hampden County, Massachusetts",43208
25013801402,"Census Tract 8014.02, Hampden County, Massachusetts",42768
25013801501,"Census Tract 8015.01, Hampden County, Massachusetts",63291
25013801502,"Census Tract 8015.02, Hampden County, Massachusetts",35820
25013801503,"Census Tract 8015.03, Hampden County, Massachusetts",58333
25013801601,"Census Tract 8016.01, Hampden County, Massachusetts",81513
25013801602,"Census Tract 8016.02, Hampden County, Massachusetts",69351
25013801603,"Census Tract 8016.03, Hampden County, Massachusetts",90417
25013801604,"Census Tract 8016.04, Hampden County, Massachusetts",104342
25013801605,"Census Tract 8016.05, Hampden County, Massachusetts",59563
25013801700,"Census Tract 8017, Hampden County, Massachusetts",31416
25013801800,"Census Tract 8018, Hampden County, Massachusetts",37216
25013801901,"Census Tract 8019.01, Hampden County, Massachusetts",22535
25013801902,"Census Tract 8019.02, Hampden County, Massachusetts",51250
25013802000,"Census Tract 8020, Hampden County, Massachusetts",22143
25013802101,"Census Tract 8021.01, Hampden County, Massachusetts",52332
25013802200,"Census Tract 8022, Hampden County, Massachusetts",40300
25013802300,"Census Tract 8023, Hampden County, Massachusetts",43611
25013802400,"Census Tract 8024, Hampden County, Massachusetts",103289
25013802500,"Census Tract 8025, Hampden County, Massachusetts",78794
25013802601,"Census Tract 8026.01, Hampden County, Massachusetts",68507
25013802602,"Census Tract 8026.02, Hampden County, Massachusetts",88750
25013810100,"Census Tract 8101, Hampden County, Massachusetts",95990
25013810200,"Census Tract 8102, Hampden County, Massachusetts",63804
25013810300,"Census Tract 8103, Hampden County, Massachusetts",84762
25013810403,"Census Tract 8104.03, Hampden County, Massachusetts",68854
25013810404,"Census Tract 8104.04, Hampden County, Massachusetts",86333
25013810412,"Census Tract 8104.12, Hampden County, Massachusetts",79761
25013810414,"Census Tract 8104.14, Hampden County, Massachusetts",124697
25013810601,"Census Tract 8106.01, Hampden County, Massachusetts",50900
25013810602,"Census Tract 8106.02, Hampden County, Massachusetts",96607
25013810700,"Census Tract 8107, Hampden County, Massachusetts",69117
25013810800,"Census Tract 8108, Hampden County, Massachusetts",54798
25013810901,"Census Tract 8109.01, Hampden County, Massachusetts",43750
25013810902,"Census Tract 8109.02, Hampden County, Massachusetts",74205
25013811000,"Census Tract 8110, Hampden County, Massachusetts",72763
25013811101,"Census Tract 8111.01, Hampden County, Massachusetts",53587
25013811102,"Census Tract 8111.02, Hampden County, Massachusetts",69116
25013811200,"Census Tract 8112, Hampden County, Massachusetts",75199
25013811301,"Census Tract 8113.01, Hampden County, Massachusetts",69864
25013811302,"Census Tract 8113.02, Hampden County, Massachusetts",76932
25013811400,"Census Tract 8114, Hampden County, Massachusetts",26792
25013811500,"Census Tract 8115, Hampden County, Massachusetts",20652
25013811600,"Census Tract 8116, Hampden County, Massachusetts",26528
25013811700,"Census Tract 8117, Hampden County, Massachusetts",27614
25013811800,"Census Tract 8118, Hampden County, Massachusetts",48813
25013811900,"Census Tract 8119, Hampden County, Massachusetts",113861
25013812001,"Census Tract 8120.01, Hampden County, Massachusetts",39543
25013812002,"Census Tract 8120.02, Hampden County, Massachusetts",70132
25013812101,"Census Tract 8121.01, Hampden County, Massachusetts",90729
25013812103,"Census Tract 8121.03, Hampden County, Massachusetts",47171
25013812104,"Census Tract 8121.04, Hampden County, Massachusetts",58750
25013812201,"Census Tract 8122.01, Hampden County, Massachusetts",52917
25013812202,"Census Tract 8122.02, Hampden County, Massachusetts",79044
25013812300,"Census Tract 8123, Hampden County, Massachusetts",42875
25013812401,"Census Tract 8124.01, Hampden County, Massachusetts",139237
25013812403,"Census Tract 8124.03, Hampden County, Massachusetts",87250
25013812404,"Census Tract 8124.04, Hampden County, Massachusetts",121813
25013812500,"Census Tract 8125, Hampden County, Massachusetts",85684
25013812600,"Census Tract 8126, Hampden County, Massachusetts",119912
25013812701,"Census Tract 8127.01, Hampden County, Massachusetts",53015
25013812702,"Census Tract 8127.02, Hampden County, Massachusetts",69028
25013812800,"Census Tract 8128, Hampden County, Massachusetts",104430
25013812901,"Census Tract 8129.01, Hampden County, Massachusetts",78365
25013812902,"Census Tract 8129.02, Hampden County, Massachusetts",121435
25013812903,"Census Tract 8129.03, Hampden County, Massachusetts",-
25013813001,"Census Tract 8130.01, Hampden County, Massachusetts",85341
25013813002,"Census Tract 8130.02, Hampden County, Massachusetts",103098
25013813101,"Census Tract 8131.01, Hampden County, Massachusetts",111558
25013813102,"Census Tract 8131.02, Hampden County, Massachusetts",125781
25013813204,"Census Tract 8132.04, Hampden County, Massachusetts",122933
25013813205,"Census Tract 8132.05, Hampden County, Massachusetts",108115
25013813206,"Census Tract 8132.06, Hampden County, Massachusetts",119063
25013813207,"Census Tract 8132.07, Hampden County, Massachusetts",78505
25013813208,"Census Tract 8132.08, Hampden County, Massachusetts",92237
25013813209,"Census Tract 8132.09, Hampden County, Massachusetts",115000
25013813301,"Census Tract 8133.01, Hampden County, Massachusetts",161618
25013813303,"Census Tract 8133.03, Hampden County, Massachusetts",168690
25013813304,"Census Tract 8133.04, Hampden County, Massachusetts",152250
25013813401,"Census Tract 8134.01, Hampden County, Massachusetts",92025
25013813403,"Census Tract 8134.03, Hampden County, Massachusetts",127639
25013813404,"Census Tract 8134.04, Hampden County, Massachusetts",140368
25013813500,"Census Tract 8135, Hampden County, Massachusetts",109740
25013813601,"Census Tract 8136.01, Hampden County, Massachusetts",125646
25013813602,"Census Tract 8136.02, Hampden County, Massachusetts",157270
25013813701,"Census Tract 8137.01, Hampden County, Massachusetts",83864
25013813702,"Census Tract 8137.02, Hampden County, Massachusetts",91422
25013813801,"Census Tract 8138.01, Hampden County, Massachusetts",99094
25013813802,"Census Tract 8138.02, Hampden County, Massachusetts",124500
25015820101,"Census Tract 8201.01, Hampshire County, Massachusetts",95750
25015820102,"Census Tract 8201.02, Hampshire County, Massachusetts",46118
25015820205,"Census Tract 8202.05, Hampshire County, Massachusetts",124574
25015820206,"Census Tract 8202.06, Hampshire County, Massachusetts",123505
25015820207,"Census Tract 8202.07, Hampshire County, Massachusetts",100469
25015820300,"Census Tract 8203, Hampshire County, Massachusetts",126667
25015820400,"Census Tract 8204, Hampshire County, Massachusetts",-
25015820500,"Census Tract 8205, Hampshire County, Massachusetts",97250
25015820600,"Census Tract 8206, Hampshire County, Massachusetts",-
25015820700,"Census Tract 8207, Hampshire County, Massachusetts",145840
25015820801,"Census Tract 8208.01, Hampshire County, Massachusetts",127083
25015820802,"Census Tract 8208.02, Hampshire County, Massachusetts",-
25015820900,"Census Tract 8209, Hampshire County, Massachusetts",125686
25015821000,"Census Tract 8210, Hampshire County, Massachusetts",95536
25015821101,"Census Tract 8211.01, Hampshire County, Massachusetts",101657
25015821200,"Census Tract 8212, Hampshire County, Massachusetts",165000
25015821300,"Census Tract 8213, Hampshire County, Massachusetts",121667
25015821400,"Census Tract 8214, Hampshire County, Massachusetts",124856
25015821500,"Census Tract 8215, Hampshire County, Massachusetts",102025
25015821601,"Census Tract 8216.01, Hampshire County, Massachusetts",92279
25015821602,"Census Tract 8216.02, Hampshire County, Massachusetts",121964
25015821700,"Census Tract 8217, Hampshire County, Massachusetts",105096
25015821901,"Census Tract 8219.01, Hampshire County, Massachusetts",156786
25015821903,"Census Tract 8219.03, Hampshire County, Massachusetts",80750
25015821904,"Census Tract 8219.04, Hampshire County, Massachusetts",111111
25015822000,"Census Tract 8220, Hampshire County, Massachusetts",81875
25015822200,"Census Tract 8222, Hampshire County, Massachusetts",102235
25015822300,"Census Tract 8223, Hampshire County, Massachusetts",75521
25015822401,"Census Tract 8224.01, Hampshire County, Massachusetts",109107
25015822402,"Census Tract 8224.02, Hampshire County, Massachusetts",64788
25015822500,"Census Tract 8225, Hampshire County, Massachusetts",122379
25015822601,"Census Tract 8226.01, Hampshire County, Massachusetts",90446
25015822603,"Census Tract 8226.03, Hampshire County, Massachusetts",95909
25015822607,"Census Tract 8226.07, Hampshire County, Massachusetts",95919
25015822700,"Census Tract 8227, Hampshire County, Massachusetts",91000
25017300100,"Census Tract 3001, Middlesex County, Massachusetts",105742
25017301101,"Census Tract 3011.01, Middlesex County, Massachusetts",118782
25017301102,"Census Tract 3011.02, Middlesex County, Massachusetts",115714
25017310101,"Census Tract 3101.01, Middlesex County, Massachusetts",96115
25017310102,"Census Tract 3101.02, Middlesex County, Massachusetts",45014
25017310200,"Census Tract 3102, Middlesex County, Massachusetts",94613
25017310300,"Census Tract 3103, Middlesex County, Massachusetts",61566
25017310400,"Census Tract 3104, Middlesex County, Massachusetts",38194
25017310500,"Census Tract 3105, Middlesex County, Massachusetts",84250
25017310601,"Census Tract 3106.01, Middlesex County, Massachusetts",65156
25017310602,"Census Tract 3106.02, Middlesex County, Massachusetts",101840
25017310700,"Census Tract 3107, Middlesex County, Massachusetts",58056
25017311100,"Census Tract 3111, Middlesex County, Massachusetts",59489
25017311200,"Census Tract 3112, Middlesex County, Massachusetts",51090
25017311300,"Census Tract 3113, Middlesex County, Massachusetts",72755
25017311400,"Census Tract 3114, Middlesex County, Massachusetts",94893
25017311500,"Census Tract 3115, Middlesex County, Massachusetts",136477
25017311600,"Census Tract 3116, Middlesex County, Massachusetts",84574
25017311700,"Census Tract 3117, Middlesex County, Massachusetts",84917
25017311800,"Census Tract 3118, Middlesex County, Massachusetts",67863
25017311900,"Census Tract 3119, Middlesex County, Massachusetts",37436
25017312000,"Census Tract 3120, Middlesex County, Massachusetts",49231
25017312100,"Census Tract 3121, Middlesex County, Massachusetts",60473
25017312200,"Census Tract 3122, Middlesex County, Massachusetts",68882
25017312300,"Census Tract 3123, Middlesex County, Massachusetts",92422
25017312400,"Census Tract 3124, Middlesex County, Massachusetts",44531
25017312501,"Census Tract 3125.01, Middlesex County, Massachusetts",109167
25017312502,"Census Tract 3125.02, Middlesex County, Massachusetts",128837
25017313101,"Census Tract 3131.01, Middlesex County, Massachusetts",158092
25017313102,"Census Tract 3131.02, Middlesex County, Massachusetts",130500
25017314101,"Census Tract 3141.01, Middlesex County, Massachusetts",112460
25017314102,"Census Tract 3141.02, Middlesex County, Massachusetts",91651
25017314200,"Census Tract 3142, Middlesex County, Massachusetts",114313
25017314301,"Census Tract 3143.01, Middlesex County, Massachusetts",113031
25017314302,"Census Tract 3143.02, Middlesex County, Massachusetts",145833
25017315100,"Census Tract 3151, Middlesex County, Massachusetts",139722
25017315200,"Census Tract 3152, Middlesex County, Massachusetts",143427
25017315401,"Census Tract 3154.01, Middlesex County, Massachusetts",103980
25017315402,"Census Tract 3154.02, Middlesex County, Massachusetts",116765
25017315403,"Census Tract 3154.03, Middlesex County, Massachusetts",134000
25017315500,"Census Tract 3155, Middlesex County, Massachusetts",129421
25017316101,"Census Tract 3161.01, Middlesex County, Massachusetts",135929
25017316102,"Census Tract 3161.02, Middlesex County, Massachusetts",139217
25017316201,"Census Tract 3162.01, Middlesex County, Massachusetts",129107
25017316202,"Census Tract 3162.02, Middlesex County, Massachusetts",144167
25017316300,"Census Tract 3163, Middlesex County, Massachusetts",130177
25017316400,"Census Tract 3164, Middlesex County, Massachusetts",131844
25017316500,"Census Tract 3165, Middlesex County, Massachusetts",114821
25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",141592
25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",144044
25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",155987
25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",186806
25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",157917
25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",162813
25017317301,"Census Tract 3173.01, Middlesex County, Massachusetts",133373
25017317302,"Census Tract 3173.02, Middlesex County, Massachusetts",103810
25017318100,"Census Tract 3181, Middlesex County, Massachusetts",163636
25017318200,"Census Tract 3182, Middlesex County, Massachusetts",152813
25017318300,"Census Tract 3183, Middlesex County, Massachusetts",197965
25017318400,"Census Tract 3184, Middlesex County, Massachusetts",174491
25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",222531
25017320105,"Census Tract 3201.05, Middlesex County, Massachusetts",244643
25017320106,"Census Tract 3201.06, Middlesex County, Massachusetts",219500
25017320107,"Census Tract 3201.07, Middlesex County, Massachusetts",187063
25017321100,"Census Tract 3211, Middlesex County, Massachusetts",103898
25017321200,"Census Tract 3212, Middlesex County, Massachusetts",93846
25017321301,"Census Tract 3213.01, Middlesex County, Massachusetts",61404
25017321302,"Census Tract 3213.02, Middlesex County, Massachusetts",129481
25017321400,"Census Tract 3214, Middlesex County, Massachusetts",111563
25017321500,"Census Tract 3215, Middlesex County, Massachusetts",113787
25017321600,"Census Tract 3216, Middlesex County, Massachusetts",127212
25017322100,"Census Tract 3221, Middlesex County, Massachusetts",152981
25017322200,"Census Tract 3222, Middlesex County, Massachusetts",137917
25017322300,"Census Tract 3223, Middlesex County, Massachusetts",106229
25017322400,"Census Tract 3224, Middlesex County, Massachusetts",129958
25017323101,"Census Tract 3231.01, Middlesex County, Massachusetts",152662
25017323102,"Census Tract 3231.02, Middlesex County, Massachusetts",161389
25017324101,"Census Tract 3241.01, Middlesex County, Massachusetts",155170
25017324102,"Census Tract 3241.02, Middlesex County, Massachusetts",168250
25017325101,"Census Tract 3251.01, Middlesex County, Massachusetts",153897
25017325102,"Census Tract 3251.02, Middlesex County, Massachusetts",126184
25017326101,"Census Tract 3261.01, Middlesex County, Massachusetts",216602
25017326102,"Census Tract 3261.02, Middlesex County, Massachusetts",193106
25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",157841
25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",107805
25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",125511
25017328100,"Census Tract 3281, Middlesex County, Massachusetts",182260
25017330101,"Census Tract 3301.01, Middlesex County, Massachusetts",178906
25017330102,"Census Tract 3301.02, Middlesex County, Massachusetts",151331
25017330201,"Census Tract 3302.01, Middlesex County, Massachusetts",158818
25017330202,"Census Tract 3302.02, Middlesex County, Massachusetts",111495
25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",156042
25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",157250
25017331200,"Census Tract 3312, Middlesex County, Massachusetts",155521
25017331300,"Census Tract 3313, Middlesex County, Massachusetts",169700
25017332100,"Census Tract 3321, Middlesex County, Massachusetts",173750
25017332201,"Census Tract 3322.01, Middlesex County, Massachusetts",151541
25017332202,"Census Tract 3322.02, Middlesex County, Massachusetts",129757
25017332300,"Census Tract 3323, Middlesex County, Massachusetts",160375
25017332401,"Census Tract 3324.01, Middlesex County, Massachusetts",142083
25017332402,"Census Tract 3324.02, Middlesex County, Massachusetts",145573
25017333100,"Census Tract 3331, Middlesex County, Massachusetts",128264
25017333200,"Census Tract 3332, Middlesex County, Massachusetts",129613
25017333300,"Census Tract 3333, Middlesex County, Massachusetts",83679
25017333400,"Census Tract 3334, Middlesex County, Massachusetts",117821
25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",132321
25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",119615
25017333601,"Census Tract 3336.01, Middlesex County, Massachusetts",81635
25017333602,"Census Tract 3336.02, Middlesex County, Massachusetts",103377
25017334100,"Census Tract 3341, Middlesex County, Massachusetts",172727
25017334200,"Census Tract 3342, Middlesex County, Massachusetts",162772
25017334300,"Census Tract 3343, Middlesex County, Massachusetts",180993
25017334400,"Census Tract 3344, Middlesex County, Massachusetts",176719
25017335100,"Census Tract 3351, Middlesex County, Massachusetts",134615
25017335200,"Census Tract 3352, Middlesex County, Massachusetts",131045
25017335301,"Census Tract 3353.01, Middlesex County, Massachusetts",136964
25017335302,"Census Tract 3353.02, Middlesex County, Massachusetts",144221
25017335400,"Census Tract 3354, Middlesex County, Massachusetts",168393
25017336100,"Census Tract 3361, Middlesex County, Massachusetts",156200
25017336201,"Census Tract 3362.01, Middlesex County, Massachusetts",176361
25017336202,"Census Tract 3362.02, Middlesex County, Massachusetts","250,000+"
25017336300,"Census Tract 3363, Middlesex County, Massachusetts",164647
25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",142132
25017336403,"Census Tract 3364.03, Middlesex County, Massachusetts",116736
25017336404,"Census Tract 3364.04, Middlesex County, Massachusetts",101641
25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",149313
25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",144306
25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",173098
25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",162880
25017337300,"Census Tract 3373, Middlesex County, Massachusetts",124531
25017338100,"Census Tract 3381, Middlesex County, Massachusetts",219286
25017338200,"Census Tract 3382, Middlesex County, Massachusetts",178583
25017338300,"Census Tract 3383, Middlesex County, Massachusetts","250,000+"
25017338400,"Census Tract 3384, Middlesex County, Massachusetts","250,000+"
25017338500,"Census Tract 3385, Middlesex County, Massachusetts",235000
25017339101,"Census Tract 3391.01, Middlesex County, Massachusetts",161042
25017339102,"Census Tract 3391.02, Middlesex County, Massachusetts",165060
25017339200,"Census Tract 3392, Middlesex County, Massachusetts",183561
25017339300,"Census Tract 3393, Middlesex County, Massachusetts",96625
25017339400,"Census Tract 3394, Middlesex County, Massachusetts",172875
25017339500,"Census Tract 3395, Middlesex County, Massachusetts",111932
25017339600,"Census Tract 3396, Middlesex County, Massachusetts",145956
25017339700,"Census Tract 3397, Middlesex County, Massachusetts",99727
25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",158424
25017339803,"Census Tract 3398.03, Middlesex County, Massachusetts",76250
25017339804,"Census Tract 3398.04, Middlesex County, Massachusetts",101522
25017339900,"Census Tract 3399, Middlesex County, Massachusetts",100083
25017340000,"Census Tract 3400, Middlesex County, Massachusetts",113594
25017340100,"Census Tract 3401, Middlesex County, Massachusetts",109757
25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",155055
25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",100804
25017341200,"Census Tract 3412, Middlesex County, Massachusetts",77305
25017341301,"Census Tract 3413.01, Middlesex County, Massachusetts",79583
25017341302,"Census Tract 3413.02, Middlesex County, Massachusetts",120200
25017341400,"Census Tract 3414, Middlesex County, Massachusetts",77500
25017341500,"Census Tract 3415, Middlesex County, Massachusetts",85736
25017341600,"Census Tract 3416, Middlesex County, Massachusetts",113007
25017341700,"Census Tract 3417, Middlesex County, Massachusetts",91250
25017341800,"Census Tract 3418, Middlesex County, Massachusetts",52509
25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",91771
25017341903,"Census Tract 3419.03, Middlesex County, Massachusetts",122778
25017341904,"Census Tract 3419.04, Middlesex County, Massachusetts",46656
25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",78000
25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",93325
25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",52500
25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",85813
25017342301,"Census Tract 3423.01, Middlesex County, Massachusetts",107256
25017342302,"Census Tract 3423.02, Middlesex County, Massachusetts",86625
25017342401,"Census Tract 3424.01, Middlesex County, Massachusetts",92943
25017342402,"Census Tract 3424.02, Middlesex County, Massachusetts",38203
25017342501,"Census Tract 3425.01, Middlesex County, Massachusetts",78708
25017342502,"Census Tract 3425.02, Middlesex County, Massachusetts",-
25017342600,"Census Tract 3426, Middlesex County, Massachusetts",64649
25017350105,"Census Tract 3501.05, Middlesex County, Massachusetts",109306
25017350106,"Census Tract 3501.06, Middlesex County, Massachusetts",91000
25017350107,"Census Tract 3501.07, Middlesex County, Massachusetts",103125
25017350108,"Census Tract 3501.08, Middlesex County, Massachusetts",65117
25017350109,"Census Tract 3501.09, Middlesex County, Massachusetts",62266
25017350201,"Census Tract 3502.01, Middlesex County, Massachusetts",100532
25017350202,"Census Tract 3502.02, Middlesex County, Massachusetts",120500
25017350300,"Census Tract 3503, Middlesex County, Massachusetts",147361
25017350400,"Census Tract 3504, Middlesex County, Massachusetts",140306
25017350500,"Census Tract 3505, Middlesex County, Massachusetts",190250
25017350600,"Census Tract 3506, Middlesex County, Massachusetts",156786
25017350701,"Census Tract 3507.01, Middlesex County, Massachusetts",171912
25017350702,"Census Tract 3507.02, Middlesex County, Massachusetts",-
25017350800,"Census Tract 3508, Middlesex County, Massachusetts",168750
25017350900,"Census Tract 3509, Middlesex County, Massachusetts",191000
25017351001,"Census Tract 3510.01, Middlesex County, Massachusetts",139464
25017351002,"Census Tract 3510.02, Middlesex County, Massachusetts",167604
25017351101,"Census Tract 3511.01, Middlesex County, Massachusetts",164926
25017351102,"Census Tract 3511.02, Middlesex County, Massachusetts",203200
25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",169722
25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",159750
25017351300,"Census Tract 3513, Middlesex County, Massachusetts",133906
25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",87679
25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",82589
25017351500,"Census Tract 3515, Middlesex County, Massachusetts",67155
25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",164615
25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",186458
25017352200,"Census Tract 3522, Middlesex County, Massachusetts",87440
25017352300,"Census Tract 3523, Middlesex County, Massachusetts",147981
25017352400,"Census Tract 3524, Middlesex County, Massachusetts",50313
25017352500,"Census Tract 3525, Middlesex County, Massachusetts",115917
25017352600,"Census Tract 3526, Middlesex County, Massachusetts",107375
25017352700,"Census Tract 3527, Middlesex County, Massachusetts",54896
25017352800,"Census Tract 3528, Middlesex County, Massachusetts",119022
25017352900,"Census Tract 3529, Middlesex County, Massachusetts",195469
25017353000,"Census Tract 3530, Middlesex County, Massachusetts",146071
25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",144375
25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",167750
25017353200,"Census Tract 3532, Middlesex County, Massachusetts",175694
25017353300,"Census Tract 3533, Middlesex County, Massachusetts",162639
25017353600,"Census Tract 3536, Middlesex County, Massachusetts",167837
25017353700,"Census Tract 3537, Middlesex County, Massachusetts",176667
25017353800,"Census Tract 3538, Middlesex County, Massachusetts",198958
25017353900,"Census Tract 3539, Middlesex County, Massachusetts",96573
25017354000,"Census Tract 3540, Middlesex County, Massachusetts",200859
25017354100,"Census Tract 3541, Middlesex County, Massachusetts",241786
25017354200,"Census Tract 3542, Middlesex County, Massachusetts",218011
25017354300,"Census Tract 3543, Middlesex County, Massachusetts",153170
25017354400,"Census Tract 3544, Middlesex County, Massachusetts",185357
25017354500,"Census Tract 3545, Middlesex County, Massachusetts","250,000+"
25017354601,"Census Tract 3546.01, Middlesex County, Massachusetts",137262
25017354602,"Census Tract 3546.02, Middlesex County, Massachusetts",127434
25017354700,"Census Tract 3547, Middlesex County, Massachusetts",223625
25017354800,"Census Tract 3548, Middlesex County, Massachusetts",185357
25017354901,"Census Tract 3549.01, Middlesex County, Massachusetts",150294
25017354902,"Census Tract 3549.02, Middlesex County, Massachusetts",72833
25017355000,"Census Tract 3550, Middlesex County, Massachusetts",185083
25017356100,"Census Tract 3561, Middlesex County, Massachusetts",154306
25017356300,"Census Tract 3563, Middlesex County, Massachusetts",97813
25017356400,"Census Tract 3564, Middlesex County, Massachusetts",190195
25017356500,"Census Tract 3565, Middlesex County, Massachusetts",155294
25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",151944
25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",179148
25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",172974
25017356703,"Census Tract 3567.03, Middlesex County, Massachusetts",207578
25017356704,"Census Tract 3567.04, Middlesex County, Massachusetts",198750
25017357100,"Census Tract 3571, Middlesex County, Massachusetts",207750
25017357200,"Census Tract 3572, Middlesex County, Massachusetts",206471
25017357300,"Census Tract 3573, Middlesex County, Massachusetts",181016
25017357400,"Census Tract 3574, Middlesex County, Massachusetts",204375
25017357500,"Census Tract 3575, Middlesex County, Massachusetts",162330
25017357600,"Census Tract 3576, Middlesex County, Massachusetts",176875
25017357700,"Census Tract 3577, Middlesex County, Massachusetts",129531
25017357800,"Census Tract 3578, Middlesex County, Massachusetts",186429
25017358100,"Census Tract 3581, Middlesex County, Massachusetts",242434
25017358300,"Census Tract 3583, Middlesex County, Massachusetts",230226
25017358400,"Census Tract 3584, Middlesex County, Massachusetts",213438
25017358500,"Census Tract 3585, Middlesex County, Massachusetts","250,000+"
25017358600,"Census Tract 3586, Middlesex County, Massachusetts",220859
25017358700,"Census Tract 3587, Middlesex County, Massachusetts","250,000+"
25017359100,"Census Tract 3591, Middlesex County, Massachusetts",196210
25017359301,"Census Tract 3593.01, Middlesex County, Massachusetts",-
25017359302,"Census Tract 3593.02, Middlesex County, Massachusetts",-
25017359303,"Census Tract 3593.03, Middlesex County, Massachusetts",190000
25017359400,"Census Tract 3594, Middlesex County, Massachusetts",120099
25017360300,"Census Tract 3603, Middlesex County, Massachusetts",169574
25017361100,"Census Tract 3611, Middlesex County, Massachusetts",243618
25017361200,"Census Tract 3612, Middlesex County, Massachusetts",187375
25017361300,"Census Tract 3613, Middlesex County, Massachusetts",236250
25017362100,"Census Tract 3621, Middlesex County, Massachusetts","250,000+"
25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",193304
25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",184545
25017363105,"Census Tract 3631.05, Middlesex County, Massachusetts",124375
25017363106,"Census Tract 3631.06, Middlesex County, Massachusetts",142083
25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",201583
25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",175076
25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",165547
25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",136393
25017365100,"Census Tract 3651, Middlesex County, Massachusetts",232833
25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",222759
25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",233875
25017366100,"Census Tract 3661, Middlesex County, Massachusetts",213676
25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts","250,000+"
25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts","250,000+"
25017367100,"Census Tract 3671, Middlesex County, Massachusetts","250,000+"
25017367200,"Census Tract 3672, Middlesex County, Massachusetts","250,000+"
25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",139715
25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",179464
25017368200,"Census Tract 3682, Middlesex County, Massachusetts",137961
25017368300,"Census Tract 3683, Middlesex County, Massachusetts",104732
25017368400,"Census Tract 3684, Middlesex County, Massachusetts",155278
25017368500,"Census Tract 3685, Middlesex County, Massachusetts",78472
25017368600,"Census Tract 3686, Middlesex County, Massachusetts",118699
25017368700,"Census Tract 3687, Middlesex County, Massachusetts",86364
25017368800,"Census Tract 3688, Middlesex County, Massachusetts",135224
25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",128789
25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",72991
25017369000,"Census Tract 3690, Middlesex County, Massachusetts",223750
25017369100,"Census Tract 3691, Middlesex County, Massachusetts",132813
25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",116690
25017370103,"Census Tract 3701.03, Middlesex County, Massachusetts",181250
25017370104,"Census Tract 3701.04, Middlesex County, Massachusetts",136500
25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",158929
25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",155543
25017370301,"Census Tract 3703.01, Middlesex County, Massachusetts",121583
25017370302,"Census Tract 3703.02, Middlesex County, Massachusetts",95361
